"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"249","Monolocale via San Zanobi, San Marco - SS Annunziata, Firenze","950.0","nan","40.0","nan","0"
"250","Trilocale via Il Prato 35, Borgo Ognissanti - Il Prato, Firenze","nan","3","62.0","nan","0"
"251","Monolocale via Luciano Bausi, Porta al Prato - San Jacopino, Firenze","800.0","nan","35.0","nan","2"
"252","Bilocale via del Ponte alle Mosse 5, Porta al Prato - San Jacopino, Firenze","nan","2","25.0","nan","2"
"253","Bilocale ottimo stato, piano terra, Castello, Firenze","800.0","2","40.0","nan","2"
"254","Trilocale viale Francesco Petrarca, Porta Romana, Firenze","1350.0","3","60.0","2","2"
"255","Quadrilocale viale Corsica, Ponte di Mezzo - Circondaria, Firenze","1300.0","4","90.0","2","2"
"256","Bilocale via del Campuccio, San Frediano, Firenze","1200.0","2","50.0","nan","2"
"257","Trilocale piazza di San Felice, Santo Spirito, Firenze","4000.0","3","75.0","2","2"
"258","Appartamento via Maggio 35, Ponte Vecchio - Pitti, Firenze","7000.0","5+","300.0","3","2"
"259","Bilocale ottimo stato, quarto piano, Piazza della Repubblica, Firenze","1700.0","2","50.0","nan","2"
"260","Attico via Nazionale, Duomo, Firenze","3000.0","5","130.0","3+","2"
"261","Quadrilocale via del Berignolo 30, Careggi - Rifredi - Dalmazia, Firenze","1200.0","4","80.0","2","2"
"262","Monolocale viale Alessandro Guidoni, Novoli, Firenze","950.0","nan","40.0","nan","2"
"263","Quadrilocale via Alfonso La Marmora, San Marco - SS Annunziata, Firenze","1600.0","4","90.0","nan","2"
"264","Villa unifamiliare via Di Santa Margherita A Montici 45, Cinque Vie, Firenze","1200.0","5+","480.0","3","2"
"265","Quadrilocale ottimo stato, terzo piano, Legnaia - San Quirico - Monticelli, Firenze","1250.0","4","80.0","nan","2"
"266","Quadrilocale piazza Oberdan, Mazzini - Oberdan, Firenze","1500.0","4","90.0","nan","2"
"267","Villa unifamiliare viale Europa, Europa, Firenze","2500.0","5","150.0","2","2"
"268","Villa unifamiliare viale Europa, Europa, Firenze","4200.0","5+","250.0","3","2"
"269","Monolocale via degli Orti Oricellari, Borgo Ognissanti - Il Prato, Firenze","1000.0","nan","40.0","nan","2"
"270","Appartamento via di Monticelli, Legnaia - San Quirico - Monticelli, Firenze","920.0","5","115.0","2","2"
"271","Appartamento via Ugo Foscolo 6, Porta Romana, Firenze","3500.0","5+","201.0","2","2"
"272","Appartamento via Dante da Castiglione, Michelangelo - Poggio Imperiale, Firenze","3500.0","5+","230.0","2","2"
"273","Quadrilocale via Guido Monaco, Fortezza - Stazione, Firenze","1200.0","4","65.0","nan","2"
"274","Appartamento piazza Cardinale Elia Dalla Costa, Gavinana, Firenze","3500.0","5+","130.0","3","2"
"275","Quadrilocale via Giotto, Beccaria - Colombo, Firenze","3500.0","4","80.0","nan","2"
