"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"200","Monolocale via Antonio Pisano, Borgo Venezia, Verona","2100.0","nan","nan","nan","1"
"201","Bilocale ottimo stato, primo piano, Borgo Roma, Verona","650.0","2","65.0","nan","1"
"202","Bilocale p.tta Nogara, Verona","950.0","2","60.0","nan","1"
"203","Trilocale ottimo stato, piano terra, Avesa, Verona","1200.0","3","100.0","2","1"
"204","Trilocale buono stato, quinto piano, Borgo Trento, Verona","800.0","3","60.0","nan","1"
"205","Bilocale piazza San Zeno, San Zeno, Verona","900.0","2","60.0","nan","1"
"206","Appartamento via Sant'Eufemia, Centro Storico, Verona","2000.0","5","180.0","3","1"
"207","Appartamento ottimo stato, terzo piano, Centro Storico, Verona","2500.0","5","158.0","3","1"
"208","Palazzo - Edificio via GOTTARDO 18, San Michele Extra, Verona","8333.0","nan","1.0","nan","1"
"209","Bilocale ottimo stato, primo piano, Centro Storico, Verona","1200.0","2","90.0","nan","1"
"210","Quadrilocale ottimo stato, piano rialzato, Borgo Trento, Verona","1100.0","4","140.0","nan","1"
"211","Bilocale piazza Brà, Centro Storico, Verona","1000.0","2","49.0","nan","1"
"212","Monolocale via Crotone, Borgo Nuovo - Navigatori, Verona","1900.0","nan","nan","nan","1"
"213","Palazzo - Edificio via Albere, Stadio, Verona","nan","nan","3.22","nan","1"
"214","Monolocale via Ca' di Cozzi, Ponte Crencano, Verona","1900.0","nan","nan","nan","1"
"215","Villa unifamiliare, buono stato, 150 m², San Zeno, Verona","2500.0","5","150.0","2","1"
"216","Quadrilocale buono stato, ammezzato, Centro Storico, Verona","1000.0","4","80.0","nan","1"
"217","Appartamento ottimo stato, secondo piano, Centro Storico, Verona","nan","5","410.0","3","1"
"218","Trilocale sant eufemia, Verona","850.0","3","78.0","nan","1"
"219","Bilocale piazza Brà, Centro Storico, Verona","1100.0","2","70.0","nan","1"
"220","Appartamento via Legnago, Borgo Roma, Verona","500.0","nan","21.0","nan","1"
"221","Quadrilocale via della Costa 3, Centro Storico, Verona","2900.0","4","90.0","nan","1"
"222","Monolocale via Valdonega 60, Valdonega, Verona","450.0","nan","30.0","nan","1"
"223","Appartamento via Canale Milani 14, Cà di David, Verona","1350.0","5","125.0","3","1"
"224","Quadrilocale via Urbano III 8, San Massimo - Croce Bianca, Verona","850.0","4","110.0","2","1"
"225","Bilocale via della Costa 3, Centro Storico, Verona","1450.0","2","50.0","nan","1"
"226","Monolocale via Franco Maria Cattarinetti 1B, Zona Fiera, Verona","750.0","nan","14.0","nan","4"
"227","Bilocale via Legnago 39, Borgo Roma, Verona","700.0","2","55.0","nan","4"
"228","Monolocale via Ponte Pietra 9, Centro Storico, Verona","800.0","nan","70.0","nan","4"
"229","Appartamento in villa via della Pace 5, Pindemonte, Verona","500.0","nan","150.0","nan","4"
"230","Trilocale via della Valverde, Valverde, Verona","950.0","3","80.0","nan","4"
"231","Trilocale via Napoleone I, Borgo Nuovo - Navigatori, Verona","750.0","3","75.0","nan","4"
"232","Quadrilocale via Brenta 5, Zona Fiera, Verona","700.0","4","88.0","nan","4"
"233","Trilocale via Giorgione 5, Stadio, Verona","1000.0","3","80.0","nan","4"
"234","Bilocale via Bartolomeo Bacilieri 8, San Massimo - Croce Bianca, Verona","750.0","2","50.0","nan","4"
"235","Appartamento via Fratelli Bronzetti 7, Pindemonte, Verona","1400.0","5","132.0","2","4"
"236","Bilocale via 4 Novembre 14, Borgo Trento, Verona","1500.0","2","60.0","nan","4"
"237","Mansarda via Trento 11, Ponte Crencano, Verona","750.0","nan","50.0","nan","4"
"238","Trilocale via Caserma Ospital Vecchio 6, Cittadella - Porta Nuova, Verona","850.0","3","120.0","nan","4"
"239","Trilocale via centro 25, Borgo Roma, Verona","1180.0","3","75.0","nan","4"
"240","Appartamento via Giovanna Murari Brà 8, Zona Fiera, Verona","1500.0","nan","50.0","nan","4"
"241","Bilocale via Madonna del Terraglio 17, Veronetta, Verona","600.0","2","50.0","nan","4"
"242","Monolocale piazzale Buccari 1, Montorio, Verona","450.0","nan","35.0","nan","4"
"243","Quadrilocale via Colli Berici 2, San Michele Extra, Verona","900.0","4","110.0","nan","4"
"244","Bilocale via Don Giacomo Trevisani 10, San Massimo - Croce Bianca, Verona","430.0","2","35.0","nan","4"
"245","Bilocale via Giovanni della Casa 1, Valverde, Verona","530.0","2","39.0","nan","4"
"246","Bilocale via Palazzina, Borgo Roma, Verona","750.0","2","75.0","nan","4"
