"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"1890","Bilocale via Andrea Solari 6, Solari, Milano","1792.0","2","55.0","nan","0"
"1891","Bilocale via Desiderio da Settignano, Monte Rosa - Lotto, Milano","1500.0","2","115.0","nan","0"
"1892","Monolocale via dell'Aprica 8, Farini, Milano","620.0","nan","40.0","nan","0"
"1893","Bilocale via Marcello Moretti 6, Udine, Milano","850.0","2","45.0","nan","0"
"1894","Bilocale via Andrea Solari 6, Solari, Milano","1750.0","2","55.0","nan","0"
"1895","Trilocale corso corso di Porta Romana 107, Quadronno - Crocetta, Milano","3150.0","3","65.0","nan","0"
"1896","Monolocale piazzale Francesco Accursio, Certosa, Milano","750.0","nan","22.0","nan","0"
"1897","Palazzo - Edificio via Grosio, Cascina Merlata - Musocco, Milano","2047.0","4","2.047","3","0"
"1898","Palazzo - Edificio via Grosio, Cascina Merlata - Musocco, Milano","4882.0","4","4.932","3","0"
"1899","Palazzo - Edificio via Grosio, Cascina Merlata - Musocco, Milano","2117.0","4","2.117","3","0"
"1900","Trilocale via Ippolito Nievo 28, Sempione, Milano","2000.0","3","105.0","2","0"
"1901","Trilocale via dei Crollalanza 8, Navigli - Darsena, Milano","1430.0","3","60.0","nan","2"
"1902","Quadrilocale via Archimede 14, Porta Venezia, Indipendenza, Milano","2500.0","4","101.0","2","2"
"1903","Bilocale via Paolo Veronese 2, Pagano, Milano","1300.0","2","49.0","nan","2"
"1904","Appartamento via tasso 8, Vincenzo Monti, Milano","4000.0","5+","190.0","3","2"
"1905","Monolocale via Luigi Zoja 1, Quarto Cagnino, Milano","850.0","nan","50.0","nan","2"
"1906","Trilocale corso Sempione 67, Sempione, Milano","1930.0","3","100.0","nan","2"
"1907","Monolocale via Pietro Redaelli 1, Tripoli - Soderini, Milano","1950.0","nan","50.0","nan","2"
"1908","Bilocale piazzale Carlo Maciachini, Farini, Milano","2700.0","2","63.0","nan","2"
"1909","Bilocale via Abbadesse, Isola, Milano","1450.0","2","60.0","nan","2"
"1910","Bilocale viale Argonne, Plebisciti - Susa, Milano","1850.0","2","95.0","nan","2"
"1911","Loft viale Tibaldi 70, Pezzotti - Meda, Milano","2700.0","3","60.0","nan","2"
"1912","Trilocale viale Piave 29, Porta Venezia, Milano","2085.0","3","85.0","2","2"
"1913","Trilocale viale Piave 29, Porta Venezia, Milano","2085.0","3","85.0","2","2"
"1914","Appartamento piazza Esquilino, San Siro, Milano","2800.0","5+","230.0","3","2"
"1915","Trilocale ottimo stato, primo piano, Dergano, Milano","1980.0","3","133.0","2","2"
"1916","Bilocale corso Sempione 98, Sempione, Milano","1400.0","2","75.0","nan","2"
"1917","Monolocale via TRENTACOSTE DOMENICO, Lambrate, Milano","780.0","nan","38.0","nan","2"
"1918","Bilocale via Alessandro Pestalozza 6, Città Studi, Milano","1400.0","2","65.0","nan","2"
"1919","Trilocale viale Premuda 34, Piave - Tricolore, Milano","1800.0","3","90.0","nan","2"
"1920","Bilocale piazza Giuseppe Grandi 4, Porta Vittoria, Milano","1250.0","2","53.0","nan","2"
"1921","Bilocale via Andrea Solari 13, Solari, Milano","1500.0","2","75.0","nan","2"
"1922","Bilocale via Cesare Correnti 23, Carrobbio, Milano","3000.0","2","75.0","2","2"
"1923","Trilocale ottimo stato, terzo piano, Corso San Gottardo, Milano","1960.0","3","115.0","2","2"
"1924","Bilocale via Giuseppe Luosi 31, Città Studi, Milano","1200.0","2","65.0","nan","2"
"1925","Bilocale via Giampietro Lucini,, Maggiolina, Milano","1600.0","2","52.0","nan","2"
"1926","Appartamento via di Porta Tenaglia 1/3, Moscova, Milano","5000.0","5","238.0","3","2"
"1927","Trilocale piazza Santa Maria alla Fontana 3, Zara, Milano","1750.0","3","75.0","2","2"
"1928","Trilocale corso di Porta Vittoria 58, Guastalla, Milano","2500.0","3","123.0","nan","2"
"1929","Bilocale via Vivaio 6, Palestro, Milano","1200.0","2","48.0","nan","2"
"1930","Quadrilocale via Lorenzo Mascheroni, Vincenzo Monti, Milano","6000.0","4","180.0","2","2"
"1931","Bilocale via Castel Morrone 14, Indipendenza, Milano","1100.0","2","65.0","nan","2"
"1932","Bilocale via Padova 267, Crescenzago, Milano","900.0","2","60.0","nan","2"
"1933","Bilocale via Caltagirone, Bruzzano, Milano","1100.0","2","65.0","nan","2"
"1934","Bilocale viale Tibaldi, Pezzotti - Meda, Milano","1000.0","2","50.0","nan","2"
"1935","Bilocale via Arco, Cadorna - Castello, Milano","3100.0","2","80.0","nan","2"
"1936","Quadrilocale corso Lodi, Corvetto, Milano","1750.0","4","130.0","2","2"
"1937","Bilocale via Gargano 17, Corvetto, Milano","1100.0","2","52.0","nan","2"
"1938","Appartamento via Privata Bosisio 4, Niguarda, Milano","1700.0","nan","189.0","nan","2"
"1939","Bilocale via Luigi Federico Menabrea 25, Farini, Milano","1300.0","2","45.0","nan","2"
"1940","Mansarda nuovo, 45 m², Vincenzo Monti, Milano","1417.0","2","45.0","nan","2"
"1941","Monolocale via Marciano 4, Argonne - Corsica, Milano","850.0","nan","40.0","nan","2"
"1942","Bilocale via Jacopo Dal Verme, Isola, Milano","1200.0","2","55.0","nan","2"
"1943","Bilocale via Leon Battista Alberti 3, Sempione, Milano","1950.0","2","50.0","nan","2"
