"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"1543","Bilocale via Goito 9, San Salvario - Baretti, Torino","600.0","2","57.0","nan","1"
"1544","Mansarda via Saluzzo 36, San Salvario - Baretti, Torino","390.0","nan","15.0","nan","1"
"1545","Bilocale via Perrero 12, Cenisia, Torino","660.0","2","76.0","nan","1"
"1546","Quadrilocale via Giuseppe Piazzi 41, Crocetta, Torino","1200.0","4","140.0","2","1"
"1547","Trilocale via Carlo Alberto 43, Via Roma, Torino","940.0","3","60.0","nan","1"
"1548","Bilocale via Borgaro 31, Madonna di Campagna, Torino","1000.0","2","45.0","nan","1"
"1549","Mansarda via Vittorio Alfieri 19, Piazza Solferino, Torino","1000.0","2","60.0","nan","1"
"1550","Monolocale via Tolmino, San Paolo, Torino","500.0","nan","45.0","nan","1"
"1551","Mansarda via Costigliole 3, San Paolo, Torino","550.0","nan","45.0","nan","4"
"1552","Appartamento via Madama Cristina, San Salvario - Dante, Torino","530.0","nan","60.0","nan","4"
"1553","Bilocale via Antonio Canova, San Salvario - Dante, Torino","900.0","2","65.0","nan","4"
"1554","Bilocale via Pierino Cavagnolo, Falchera, Torino","430.0","2","60.0","nan","4"
"1555","Monolocale via Conte Luigi Tarino 7, Vanchiglia, Torino","500.0","nan","45.0","nan","4"
"1556","Trilocale via Bologna 21, Aurora, Torino","600.0","3","60.0","nan","4"
"1557","Monolocale via Salbertrand 83, Parella, Torino","380.0","nan","22.0","nan","4"
"1558","Mansarda via Modena 31, Aurora, Torino","300.0","nan","29.0","nan","4"
"1559","Bilocale via Valentino Carrera 99, Parella, Torino","460.0","2","55.0","nan","4"
"1560","Bilocale corso Unione Sovietica 322, Mirafiori Nord, Torino","620.0","2","75.0","nan","4"
"1561","Trilocale via Invorio 15, Parella, Torino","350.0","3","180.0","3","4"
"1562","Bilocale via Tunisi, Lingotto, Torino","500.0","2","75.0","nan","4"
"1563","Monolocale via San Donato 70, San Donato, Torino","50.0","nan","35.0","nan","4"
"1564","Appartamento via Chiusella 22, Barriera di Milano, Torino","500.0","nan","22.0","nan","4"
"1565","Trilocale corso Peschiera 295, Pozzo Strada, Torino","700.0","3","90.0","2","4"
"1566","Monolocale via Antonio Canova 31, San Salvario - Dante, Torino","600.0","nan","70.0","nan","4"
"1567","Monolocale via Ponderano 24, Madonna di Campagna, Torino","406.0","nan","65.0","nan","4"
"1568","Monolocale via Ozegna 21, Barriera di Milano, Torino","500.0","nan","40.0","nan","4"
"1569","Bilocale via Varazze 11, Nizza Millefonti, Torino","500.0","2","45.0","nan","4"
