"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"275","Bilocale via Vincenzo Mortillaro 61, Oreto - Perez, Palermo","500.0","2","50.0","nan","3"
"276","Quadrilocale via Messina Marine, Sperone, Palermo","550.0","4","70.0","2","0"
"277","Bilocale via Guglielmo Marconi,57, Politeama - Ruggiero Settimo, Palermo","700.0","2","55.0","nan","0"
"278","Trilocale via Giovan Battista Vaccarini, Libertà - Villabianca, Palermo","650.0","3","90.0","nan","0"
"279","Quadrilocale viale Margherita di Savoia 9, Mondello - Valdesi, Palermo","5999.0","4","120.0","2","0"
"280","Appartamento via Imperatore Federico 60, Fiera, Palermo","950.0","5","168.0","2","0"
"281","Monolocale via Piano di Gallo 50, Mondello - Valdesi, Palermo","490.0","nan","25.0","nan","0"
"282","Quadrilocale via Francesco la Colla, Brancaccio, Palermo","570.0","4","125.0","nan","0"
"283","Appartamento viale regione Siciliana 1073, Zisa, Palermo","800.0","5","100.0","2","0"
"284","Bilocale via Ignazio Scimonelli,12, Zisa, Palermo","800.0","2","45.0","nan","0"
"285","Trilocale via Filippo Parlatore,10, Malaspina, Palermo","1000.0","3","60.0","nan","0"
"286","Quadrilocale via dei Biscottari,17, Cassaro, Palermo","1500.0","4","120.0","3","0"
"287","Bilocale via Francesco Lo Jacono,22, Notarbartolo - Sciuti, Palermo","800.0","2","40.0","nan","0"
"288","Trilocale via Filippo Parlatore,61, Malaspina, Palermo","1300.0","3","100.0","nan","0"
"289","Bilocale via Ignazio Scimonelli,12, Zisa, Palermo","1100.0","2","60.0","nan","0"
"290","Bilocale via Filippo Parlatore,73, Malaspina, Palermo","1200.0","2","100.0","nan","0"
"291","Bilocale via Claudio Monteverdi,19, Malaspina, Palermo","1500.0","2","120.0","2","0"
"292","Trilocale via Papa Sergio I,16, Arenella, Palermo","1200.0","3","100.0","2","0"
"293","Villa unifamiliare via Saline 46, Mondello - Valdesi, Palermo","3800.0","4","160.0","3","0"
"294","Attico ottimo stato, 70 m², De Gasperi - Croce Rossa, Palermo","nan","2","70.0","nan","0"
"295","Bilocale via Cantieri, Acquasanta, Palermo","600.0","2","70.0","nan","0"
"296","Quadrilocale corso Calatafimi, Calatafimi Alta, Palermo","800.0","4","90.0","2","0"
"297","Villa unifamiliare via Vasco De Gama, Addaura, Palermo","5000.0","5","215.0","2","0"
"298","Quadrilocale via Ragusa, Politeama - Ruggiero Settimo, Palermo","630.0","4","80.0","nan","0"
"299","Monolocale via Oreto, Brancaccio, Palermo","220.0","nan","140.0","2","0"
"300","Bilocale via Francesco Speciale 77, Calatafimi Bassa - Indipendenza, Palermo","480.0","2","45.0","nan","0"
"301","Trilocale vicolo della Ferrovia 2, Sferracavallo - Barcarello, Palermo","nan","3","60.0","nan","3"
"302","Monolocale Stradella Decano, Santicelli, Palermo","400.0","nan","40.0","nan","3"
"303","Monolocale piazza Raffaele Busacca 2, Malaspina, Palermo","500.0","nan","40.0","nan","3"
"304","Quadrilocale via Maqueda, Castellammare, Palermo","1500.0","4","250.0","nan","3"
"305","Villa unifamiliare via Cibele, 2, Mondello - Valdesi, Palermo","8000.0","3","80.0","nan","3"
"306","Bilocale via Pazienza, 1, Mondello - Valdesi, Palermo","1000.0","2","52.0","nan","3"
"307","Villa unifamiliare via Nuova, Strasburgo - Belgio, Palermo","5000.0","5+","500.0","3","3"
"308","Bilocale via Isnello,10, Kalsa, Palermo","900.0","2","50.0","nan","3"
"309","Palazzo - Edificio piazza R. Strauss, 10, Giotto Galilei - Palagonia, Palermo","1000.0","nan","1.52","nan","3"
"310","Villa unifamiliare via Agatocle, Mondello - Valdesi, Palermo","nan","5+","260.0","nan","3"
"311","Palazzo - Edificio piazza R. Strauss, 10, Giotto Galilei - Palagonia, Palermo","7500.0","nan","1.0","nan","3"
"312","Quadrilocale nuovo, ottavo piano, Malaspina, Palermo","800.0","4","160.0","2","3"
"313","Appartamento in villa, ottimo stato, 170 m², Mondello - Valdesi, Palermo","nan","4","170.0","2","3"
"314","Palazzo - Edificio da ristrutturare, Boccadifalco - Baida, Palermo","1200.0","5+","3.0","2","3"
"315","Villa unifamiliare via Cristoforo Colombo, Porto, Palermo","1450.0","5","150.0","2","3"
"316","Bilocale via Cesenatico 25, Pallavicino - Villaggio Ruffini, Palermo","400.0","2","50.0","nan","3"
"317","Quadrilocale via Aleardo Aleardi 18, Uditore - Leonardo Da Vinci Alta, Palermo","700.0","4","122.0","nan","3"
"318","Villa unifamiliare, nuova, 150 m², Mondello - Valdesi, Palermo","nan","4","150.0","2","3"
"319","Appartamento in villa, buono stato, 260 m², Addaura, Palermo","8000.0","5+","260.0","2","3"
"320","Quadrilocale via Maltese, Strasburgo - Belgio, Palermo","690.0","4","120.0","2","3"
"321","Appartamento via Valerio Rosso, Noce, Palermo","1000.0","5","150.0","nan","3"
"322","Quadrilocale via Maltese, Strasburgo - Belgio, Palermo","690.0","4","120.0","2","3"
"323","Bilocale piazza Sferracavallo, Sferracavallo - Barcarello, Palermo","nan","2","45.0","nan","3"
"324","Bilocale ottimo stato, Cardillo, Palermo","580.0","2","70.0","nan","3"
"325","Trilocale via Telesino 31, Uditore - Leonardo Da Vinci Alta, Palermo","580.0","3","96.0","nan","3"
"326","Quadrilocale via Placido Rizzotto, Bonagia, Palermo","700.0","4","110.0","2","3"
"327","Trilocale via Antigone 105, Partanna, Palermo","nan","3","100.0","2","3"
"328","Quadrilocale via Placido Rizzotto, Bonagia, Palermo","750.0","4","110.0","2","3"
"329","Trilocale nono piano, Politeama - Ruggiero Settimo, Palermo","1000.0","3","65.0","nan","3"
"330","Appartamento via Ippolito Pindemonte, Calatafimi Bassa - Indipendenza, Palermo","1000.0","5+","150.0","2","3"
"331","Appartamento via gian filippo ingrassia, Sant'Erasmo, Palermo","700.0","5","130.0","2","3"
"332","Trilocale via BEATO GIOVANNI LICCIO, Boccadifalco - Baida, Palermo","650.0","3","60.0","nan","3"
"333","Appartamento via Barcarello San c, Sferracavallo - Barcarello, Palermo","500.0","nan","55.0","nan","3"
"334","Bilocale ottimo stato, terzo piano, Castellammare, Palermo","800.0","2","52.0","nan","3"
"335","Bilocale Lungomare Cristoforo Colombo, 4452, Addaura, Palermo","1300.0","2","55.0","nan","3"
"336","Villa a schiera via Pitea da Marsiglia 16, Addaura, Palermo","nan","3","90.0","nan","3"
"337","Villa unifamiliare via Torremuzza, Kalsa, Palermo","750.0","nan","55.0","nan","3"
"338","Palazzo - Edificio corso dei Mille, Oreto - Perez, Palermo","5000.0","5+","820.0","3+","3"
"339","Appartamento ottimo stato, terzo piano, Castellammare, Palermo","nan","5+","214.0","3","3"
"340","Trilocale corso dei Mille 1425F, Ciaculli, Palermo","570.0","3","135.0","2","3"
"341","Monolocale via Monte Cuccio, De Gasperi - Croce Rossa, Palermo","430.0","nan","36.0","nan","3"
"342","Appartamento via Dell' Orologio, Tribunale, Palermo","480.0","nan","35.0","nan","3"
"343","Appartamento via Dante, Malaspina, Palermo","nan","5+","300.0","3+","3"
"344","Quadrilocale via Bellinzona, Castelforte, Palermo","nan","4","100.0","2","3"
"345","Monolocale via Cardinale Mariano Rampolla, Arenella, Palermo","400.0","nan","50.0","nan","3"
"346","Appartamento via Valerio Villareale, Politeama - Ruggiero Settimo, Palermo","1800.0","5+","220.0","2","3"
"347","Villa unifamiliare via delle Palme, 5, Mondello - Valdesi, Palermo","1700.0","5+","150.0","2","3"
"348","Palazzo - Edificio via Roma, Castellammare, Palermo","1250.0","5+","1.15","3+","3"
"349","Attico via dei Nebrodi, 39, De Gasperi - Croce Rossa, Palermo","400.0","nan","35.0","nan","3"
"350","Bilocale via Saline , 13, Mondello - Valdesi, Palermo","1000.0","2","40.0","nan","3"
"351","Quadrilocale secondo piano, Montegrappa, Palermo","700.0","4","116.0","nan","2"
"352","Trilocale buono stato, primo piano, Strasburgo - Belgio, Palermo","780.0","3","140.0","2","2"
"353","Palazzo - Edificio via San Lorenzo, Cardillo, Palermo","500.0","nan","50.0","nan","2"
"354","Palazzo - Edificio piazza Giovanni Amendola, Politeama - Ruggiero Settimo, Palermo","1200.0","5+","180.0","nan","2"
"355","Villa unifamiliare via Nettuno, Mondello - Valdesi, Palermo","1800.0","5+","200.0","3","2"
"356","Appartamento via paesiello San c, Giotto Galilei - Palagonia, Palermo","450.0","nan","75.0","nan","2"
"357","Palazzo - Edificio via Giuseppe Mulè, Calatafimi Bassa - Indipendenza, Palermo","500.0","nan","50.0","nan","2"
"358","Appartamento via Mariano Stabile 200, Politeama - Ruggiero Settimo, Palermo","1200.0","5+","220.0","3+","2"
"359","Quadrilocale via Castellana 236, Boccadifalco - Baida, Palermo","500.0","4","120.0","nan","2"
"360","Trilocale viale Regina Margherita 28, Zisa, Palermo","2800.0","3","60.0","2","2"
"361","Appartamento in villa viale Italia 2, Mondello - Valdesi, Palermo","3800.0","3","90.0","nan","2"
"362","Bilocale via Domenico Scinà 27, Borgo Vecchio, Palermo","650.0","2","80.0","2","2"
"363","Bilocale vicolo San Domenico 16, Castellammare, Palermo","1000.0","2","50.0","nan","2"
"364","Appartamento via Alloro 36, Kalsa, Palermo","2300.0","5","150.0","3+","2"
"365","Bilocale corso Tuköry, Oreto - Perez, Palermo","370.0","2","50.0","nan","2"
"366","Appartamento in villa via Pitea da Marsiglia 22, Addaura, Palermo","750.0","4","120.0","2","2"
"367","Trilocale via Tolomea 7, Mondello - Valdesi, Palermo","2500.0","3","100.0","2","2"
"368","Appartamento via Gustavo Roccella 209, Montegrappa, Palermo","1000.0","5","140.0","2","2"
"369","Trilocale via Oreto 211, Oreto - Perez, Palermo","500.0","3","95.0","nan","2"
"370","Villa bifamiliare via Piano di Gallo 22, Mondello - Valdesi, Palermo","5000.0","4","100.0","nan","2"
"371","Trilocale via delle Pergole 27, Cassaro, Palermo","800.0","3","89.0","nan","2"
"372","Appartamento via Giuseppe Sciuti 85 R, Notarbartolo - Sciuti, Palermo","1270.0","5","160.0","2","2"
"373","Quadrilocale via Tevere 5, Notarbartolo - Sciuti, Palermo","800.0","4","130.0","nan","2"
"374","Trilocale via dell'Orsa Maggiore 106, Guadagna, Palermo","650.0","3","100.0","nan","2"
"375","Monolocale vicolo Guascone 15, Kalsa, Palermo","897.0","nan","40.0","nan","2"
"376","Bilocale via Sacra Famiglia, Resuttana, Palermo","750.0","2","55.0","nan","3"
"377","Appartamento in villa via Pietro Bonanno 26, Montepellegrino, Palermo","1600.0","4","160.0","nan","3"
"378","Appartamento via Villa Sofia 13, Resuttana, Palermo","950.0","5","125.0","2","3"
"379","Bilocale via Terra delle Mosche 23, Castellammare, Palermo","790.0","2","73.0","nan","3"
"380","Appartamento via Mariano D'Amelio 26, Montepellegrino, Palermo","700.0","5","148.0","2","3"
"381","Appartamento via Noce 6, Noce, Palermo","650.0","5+","140.0","2","3"
"382","Bilocale via Pier Luigi Deodato 10, Montegrappa, Palermo","200.0","2","110.0","2","3"
"383","Villa unifamiliare via Pitea da Marsiglia 54, Addaura, Palermo","1000.0","4","120.0","2","3"
"384","Quadrilocale Passaggio Salvatore della Plata 2, Sperone, Palermo","600.0","4","98.0","2","3"
"385","Appartamento viale della regione Siciliana Sud Est, Calatafimi Bassa - Indipendenza, Palermo","800.0","5+","165.0","2","3"
"386","Attico via Merlo 20, Kalsa, Palermo","700.0","4","130.0","2","3"
"387","Villa unifamiliare via Ciane, Mondello - Valdesi, Palermo","3000.0","5+","350.0","3+","3"
"388","Quadrilocale via Giuseppe Patricolo 6, Oreto - Perez, Palermo","570.0","4","100.0","2","3"
"389","Appartamento in villa via Enrico Mattei 34, Mondello - Valdesi, Palermo","550.0","2","80.0","nan","3"
"390","Appartamento via Emanuele Notarbartolo 44, Notarbartolo - Sciuti, Palermo","1100.0","5+","220.0","2","3"
"391","Bilocale via Paolo Balsamo, Oreto - Perez, Palermo","800.0","2","55.0","nan","3"
"392","Loft via Caduti Senza Croce 10, Resuttana, Palermo","550.0","2","60.0","nan","3"
"393","Loft via Niobe 4, Mondello - Valdesi, Palermo","1000.0","2","40.0","nan","3"
"394","Trilocale via Immacolatella, Kalsa, Palermo","750.0","3","100.0","2","3"
"395","Bilocale via Trappetaro 8, Tribunale, Palermo","750.0","2","43.0","nan","3"
"396","Bilocale via Tavola Tonda 29, Castellammare, Palermo","550.0","2","40.0","nan","3"
"397","Bilocale corso Pietro Pisani 188, Università, Palermo","600.0","2","65.0","nan","3"
"398","Trilocale via della Sfera 25, Tribunale, Palermo","500.0","3","60.0","nan","3"
"399","Villa unifamiliare viale Giasone 16, Mondello - Valdesi, Palermo","1600.0","5+","100.0","nan","3"
"400","Monolocale via Enrico Mattei 1, Mondello - Valdesi, Palermo","400.0","nan","35.0","nan","3"
"401","Quadrilocale piazza Principe di Camporeale 25, Zisa, Palermo","1000.0","4","130.0","3","3"
"402","Trilocale via Matteo Bonello 31, Tribunale, Palermo","550.0","3","65.0","nan","3"
"403","Monolocale corso Tuköry 250, Oreto - Perez, Palermo","800.0","nan","40.0","nan","3"
"404","Bilocale via Porta di Castro 7, Cassaro, Palermo","450.0","2","60.0","2","3"
"405","Quadrilocale via Scipione l'Africano 11, Addaura, Palermo","900.0","4","200.0","2","3"
"406","Trilocale discesa Dei Giudici 38, Kalsa, Palermo","1200.0","3","160.0","2","3"
"407","Palazzo - Edificio via Monfenera 40, Oreto - Perez, Palermo","400.0","2","67.0","nan","3"
"408","Monolocale via Gaspare Serenario 7, Zisa, Palermo","350.0","nan","38.0","nan","3"
"409","Appartamento via Galletti 2, Acqua dei Corsari, Palermo","650.0","5","110.0","nan","3"
"410","Bilocale via Francesco Bentivegna 55, Politeama - Ruggiero Settimo, Palermo","800.0","2","70.0","nan","3"
"411","Trilocale via dei Cantieri 11, Porto, Palermo","580.0","3","70.0","nan","3"
"412","Villa unifamiliare via Mondello 31, Mondello - Valdesi, Palermo","2000.0","3","65.0","nan","3"
"413","Loft via Sammuzzo 25, Porto, Palermo","700.0","nan","75.0","nan","3"
"414","Quadrilocale via Emanuele Notarbartolo, Notarbartolo - Sciuti, Palermo","750.0","4","135.0","2","3"
"415","Quadrilocale via Trinacria, De Gasperi - Croce Rossa, Palermo","950.0","4","150.0","2","3"
"416","Appartamento via Nairobi 24, Calatafimi Bassa - Indipendenza, Palermo","900.0","5","130.0","2","3"
"417","Palazzo - Edificio via Catania 46, Politeama - Ruggiero Settimo, Palermo","700.0","2","55.0","nan","3"
"418","Trilocale via Francesco Paolo di Blasi 1, Libertà - Villabianca, Palermo","550.0","3","80.0","nan","3"
"419","Villa bifamiliare viale delle Tre Grazie 39, Castelforte, Palermo","3500.0","5+","165.0","2","3"
"420","Trilocale via Villa Cardillo, Cardillo, Palermo","650.0","3","100.0","nan","3"
"421","Bilocale via San Gregorio 14, Tribunale, Palermo","950.0","2","58.0","nan","3"
"422","Bilocale via Paolo Balsamo 12, Oreto - Perez, Palermo","800.0","2","55.0","nan","3"
"423","Villa unifamiliare Lungomare Cristoforo Colombo 185, Vergine Maria, Palermo","1000.0","5","100.0","nan","3"
"424","Bilocale corso Camillo Finocchiaro Aprile 16, Zisa, Palermo","350.0","2","40.0","nan","3"
"425","Palazzo - Edificio via Nuova 6, San Lorenzo, Palermo","720.0","4","50.0","2","3"
"426","Bilocale via Galletti 76, Acqua dei Corsari, Palermo","500.0","2","45.0","nan","0"
"427","Monolocale via Ciro Scianna 5, Castellammare, Palermo","300.0","nan","22.0","nan","0"
"428","Appartamento in villa via Torre Pilo 8, Mondello - Valdesi, Palermo","680.0","2","38.0","nan","0"
"429","Monolocale via Malaspina 28, Malaspina, Palermo","500.0","nan","40.0","nan","0"
"430","Monolocale Cortile Anime Sante 6, Borgo Vecchio, Palermo","400.0","nan","35.0","nan","0"
"431","Trilocale via Giuseppe Lanza di Scalea 2703, Cardillo, Palermo","800.0","3","120.0","2","0"
"432","Appartamento viale della regione Siciliana Sud Est 3971, Belmonte Chiavelli, Palermo","750.0","nan","130.0","nan","0"
"433","Monolocale via San Marciano 10, Sferracavallo - Barcarello, Palermo","380.0","nan","30.0","nan","0"
"434","Bilocale via Giuseppe Pollaci 30, Calatafimi Alta, Palermo","500.0","2","45.0","nan","0"
"435","Quadrilocale via Alloro 1, Kalsa, Palermo","1600.0","4","170.0","2","0"
"436","Appartamento via Serradifalco 119, Malaspina, Palermo","950.0","5+","150.0","2","0"
"437","Appartamento via Terrasanta, Notarbartolo - Sciuti, Palermo","300.0","5+","114.0","nan","0"
"438","Appartamento via Giorgio Arcoleo 35, Oreto - Perez, Palermo","450.0","nan","75.0","nan","0"
"439","Trilocale piazza Acquasanta, Acquasanta, Palermo","850.0","3","70.0","nan","0"
"440","Appartamento Cortile La Mantia 8, Poggio Ridente, Palermo","400.0","nan","40.0","nan","0"
"441","Quadrilocale via della Libertà 171, Libertà - Villabianca, Palermo","1300.0","4","180.0","2","0"
"442","Appartamento via Carmelo Lazzaro 9, Montegrappa, Palermo","680.0","nan","135.0","nan","0"
"443","Bilocale via Pazienza 10, Mondello - Valdesi, Palermo","450.0","2","75.0","nan","0"
"444","Villa bifamiliare via Catalano 2, Mondello - Valdesi, Palermo","650.0","3","60.0","nan","0"
"445","Trilocale via Mariano Stabile 216, Politeama - Ruggiero Settimo, Palermo","750.0","3","70.0","nan","0"
"446","Bilocale via Francesco Guardione 76, Roma - Cavour, Palermo","550.0","2","80.0","nan","0"
"447","Monolocale via Gaetano Sgarlata 16, Tribunale, Palermo","800.0","nan","25.0","nan","0"
"448","Trilocale via Maqueda 110, Kalsa, Palermo","900.0","3","120.0","nan","0"
"449","Palazzo - Edificio via Filippo De Lignamine, Noce, Palermo","700.0","5","160.0","nan","0"
"450","Quadrilocale viale Leonardo da Vinci 458, Boccadifalco - Baida, Palermo","850.0","4","144.0","2","0"
"451","Monolocale via Piano di Gallo 50, Mondello - Valdesi, Palermo","1100.0","nan","30.0","nan","2"
