"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"423","Appartamento via Emilia Ponente, Santa Viola, Bologna","1800.0","5","140.0","2","0"
"424","Trilocale via Gherardo Forni, Murri, Bologna","1250.0","3","70.0","2","0"
"425","Quadrilocale via Nazario Sauro, Centro Storico, Bologna","2100.0","4","110.0","2","0"
"426","Trilocale via Fratelli Carlo e Nello Rosselli 9, Marconi, Bologna","1300.0","3","75.0","nan","1"
"427","Monolocale via Miramonte, Castiglione - Tribunale, Bologna","650.0","nan","35.0","nan","1"
"428","Monolocale ottimo stato, piano terra, Colli Murri, Bologna","500.0","nan","25.0","nan","1"
"429","Attico buono stato, 300 m², Marconi, Bologna","3000.0","5","300.0","3","1"
"430","Trilocale via Santo Stefano, Santo Stefano, Bologna","2200.0","3","100.0","2","1"
"431","Bilocale via Azzurra, Massarenti, Bologna","680.0","2","40.0","nan","1"
"432","Quadrilocale via Fonti di Casaglia, Colli Saragozza, Bologna","1300.0","4","100.0","2","1"
"433","Monolocale via Asiago,21, Saffi, Bologna","1200.0","nan","50.0","nan","1"
"434","Bilocale via Guglielmo Marconi,18, Marconi, Bologna","1700.0","2","67.0","nan","1"
"435","Bilocale via Asiago,21, Saffi, Bologna","1200.0","2","50.0","nan","1"
"436","Monolocale via Saragozza, Saragozza fuori Porta, Bologna","800.0","nan","50.0","nan","1"
"437","Quadrilocale viale della Repubblica, San Donato, Bologna","1400.0","4","92.0","nan","1"
"438","Bilocale via Santa Margherita, Centro Storico, Bologna","800.0","2","35.0","nan","1"
"439","Trilocale ottimo stato, piano terra, Savena, Bologna","1250.0","3","90.0","2","1"
"440","Appartamento via Alfonso Lombardi, Bolognina, Bologna","2310.0","5","130.0","2","1"
"441","Trilocale ottimo stato, piano terra, Savena, Bologna","1250.0","3","90.0","2","1"
"442","Monolocale ottimo stato, secondo piano, Castiglione - Tribunale, Bologna","1050.0","nan","45.0","nan","1"
"443","Quadrilocale ottimo stato, primo piano, Centro Storico, Bologna","1250.0","4","99.0","2","1"
"444","Trilocale ottimo stato, piano terra, Savena, Bologna","1250.0","3","90.0","2","1"
"445","Trilocale ottimo stato, piano terra, Savena, Bologna","1250.0","3","90.0","2","1"
"446","Trilocale ottimo stato, piano terra, Savena, Bologna","1250.0","3","90.0","2","1"
"447","Bilocale via Pietralata, San Felice, Bologna","970.0","2","71.0","nan","1"
"448","Quadrilocale via E Levante, Mazzini - Fossolo, Bologna","475.0","4","100.0","nan","1"
"449","Quadrilocale via Cleto Tomba, San Donato, Bologna","1200.0","4","95.0","2","1"
"450","Quadrilocale via delle Belle Arti, Irnerio, Bologna","1400.0","4","95.0","2","1"
"451","Appartamento via Galliera 20, Marconi, Bologna","3000.0","5+","300.0","3","6"
"452","Quadrilocale via Ettore Zaniboni 4, Bolognina, Bologna","1200.0","4","80.0","nan","6"
"453","Trilocale via Gaspare Nadi 4, Murri, Bologna","900.0","3","65.0","nan","6"
"454","Quadrilocale via Francesco Zanardi 397/28, Noce - Pescarola, Bologna","1200.0","4","107.0","2","6"
"455","Attico via Giuseppe Massarenti 221/5, Massarenti, Bologna","900.0","nan","60.0","nan","6"
"456","Bilocale via Napoli 20, Mazzini - Fossolo, Bologna","820.0","2","55.0","nan","6"
"457","Appartamento buono stato, secondo piano, Colli San Mamolo, Bologna","1100.0","5","119.0","nan","6"
"458","Bilocale via Lemonia, Santa Viola, Bologna","800.0","2","45.0","nan","6"
"459","Trilocale via Pompeo Vizzani, Massarenti, Bologna","1400.0","3","100.0","nan","6"
"460","Quadrilocale via Podgora, Saffi, Bologna","1350.0","4","92.0","nan","6"
"461","Appartamento via Nosadella, Saragozza dentro le Mura, Bologna","5000.0","5+","350.0","3+","6"
"462","Monolocale via del Faggiolo,4, Borgo Panigale, Bologna","1100.0","nan","39.0","nan","6"
"463","Mansarda ottimo stato, 110 m², San Felice, Bologna","1900.0","3","110.0","2","6"
"464","Trilocale via Filippo Schiassi, Massarenti, Bologna","1000.0","3","75.0","nan","6"
"465","Quadrilocale via Santo Stefano 71, Santo Stefano, Bologna","1500.0","4","100.0","nan","6"
"466","Appartamento via San Donato, San Donato, Bologna","5400.0","5+","550.0","nan","6"
"467","Trilocale buono stato, piano terra, Centro Storico, Bologna","850.0","3","75.0","nan","6"
"468","Trilocale buono stato, sesto piano, Irnerio, Bologna","2200.0","3","120.0","2","6"
"469","Bilocale via Anna Grassetti 21, Massarenti, Bologna","850.0","2","28.0","nan","6"
"470","Monolocale via Fondazza, Santo Stefano, Bologna","950.0","nan","40.0","nan","6"
"471","Bilocale via Don Giuseppe Dossetti 19, Bolognina, Bologna","780.0","2","56.0","nan","6"
"472","Trilocale via Scipione dal Ferro, 10, Massarenti, Bologna","1200.0","3","80.0","nan","6"
"473","Bilocale via Arno, Mazzini - Fossolo, Bologna","nan","2","50.0","nan","6"
"474","Bilocale via Casteldebole, Borgo Panigale, Bologna","900.0","2","70.0","nan","6"
"475","Quadrilocale via Andrea Costa, Saragozza fuori Porta, Bologna","1950.0","4","100.0","nan","6"
"476","Bilocale vicolo Posterla, Centro Storico, Bologna","1050.0","2","67.0","nan","0"
"477","Bilocale via Mascarella, Irnerio, Bologna","900.0","2","40.0","nan","0"
"478","Trilocale buono stato, secondo piano, Saffi, Bologna","900.0","3","85.0","nan","0"
"479","Attico 236 m² con terrazza, Centro Storico, Bologna","3100.0","5+","236.0","3","0"
"480","Trilocale via San Giuseppe, Marconi, Bologna","1250.0","3","70.0","nan","0"
"481","Quadrilocale via Claudio Treves 6, Saragozza fuori Porta, Bologna","1200.0","4","95.0","nan","0"
"482","Monolocale ottimo stato, Murri, Bologna","950.0","nan","35.0","nan","0"
"483","Monolocale via delle Lame,2, San Felice, Bologna","1350.0","nan","35.0","nan","0"
"484","Monolocale via Nosadella,23, Saragozza dentro le Mura, Bologna","1200.0","nan","35.0","nan","0"
"485","Monolocale via dell'Aeroporto,28, Aeroporto, Bologna","1250.0","nan","40.0","nan","0"
"486","Monolocale via Quirino Majorana,3, Irnerio, Bologna","830.0","nan","30.0","nan","0"
"487","Bilocale via Palestro,23, Saragozza dentro le Mura, Bologna","1400.0","2","50.0","nan","0"
"488","Bilocale Galleria del Reno,2, Marconi, Bologna","1400.0","2","43.0","nan","0"
"489","Bilocale ottimo stato, secondo piano, Centro Storico, Bologna","1200.0","2","35.0","nan","0"
"490","Palazzo - Edificio via Francesco Zanardi 200, Noce - Pescarola, Bologna","2800.0","5+","2.813","3+","0"
"491","Quadrilocale buono stato, quarto piano, San Felice, Bologna","1400.0","4","119.0","2","0"
"492","Trilocale via Aurelio Saffi 18/3, Saffi, Bologna","1500.0","3","95.0","nan","0"
"493","Monolocale ottimo stato, piano terra, Saragozza fuori Porta, Bologna","700.0","nan","40.0","nan","0"
"494","Monolocale buono stato, secondo piano, San Felice, Bologna","900.0","nan","45.0","nan","0"
"495","Trilocale buono stato, piano rialzato, Corticella, Bologna","850.0","3","55.0","nan","0"
"496","Trilocale via del Giorgione, Santa Viola, Bologna","790.0","3","72.0","nan","0"
"497","Bilocale via Pietralata,65, San Felice, Bologna","1450.0","2","54.0","nan","0"
"498","Bilocale via Castiglione,1, Centro Storico, Bologna","1750.0","2","65.0","nan","0"
"499","Monolocale largo Giovanni Ignazio Molina,9, Mazzini - Fossolo, Bologna","1150.0","nan","32.0","nan","0"
"500","Bilocale via Paolo Fabbri,1, Massarenti, Bologna","1450.0","2","45.0","nan","0"
"501","Quadrilocale via Aurelio Saffi,20, Saffi, Bologna","1850.0","4","86.0","3","1"
"502","Trilocale via delle Belle Arti,26, Irnerio, Bologna","2300.0","3","79.0","nan","1"
"503","Bilocale via Dionisio Calvart,7, Bolognina, Bologna","1400.0","2","44.0","nan","1"
"504","Bilocale via del Pratello, 79, San Felice, Bologna","800.0","2","35.0","nan","1"
"505","Trilocale via Vermena 45, Mazzini - Fossolo, Bologna","1000.0","3","55.0","nan","1"
"506","Monolocale via Savena Antico 9, Mazzini - Fossolo, Bologna","700.0","nan","50.0","nan","1"
"507","Bilocale buono stato, piano terra, San Felice, Bologna","900.0","2","45.0","nan","1"
"508","Bilocale via del Pratello,50, San Felice, Bologna","1350.0","2","50.0","nan","1"
"509","Monolocale Galleria del Reno,2, Marconi, Bologna","1350.0","nan","34.0","nan","1"
"510","Trilocale via del Lavoro,17, San Donato, Bologna","2200.0","3","100.0","2","1"
"511","Monolocale via Antonio Gramsci,2, Marconi, Bologna","1450.0","nan","40.0","nan","1"
"512","Monolocale via Nazario Sauro,5, Centro Storico, Bologna","1200.0","nan","50.0","nan","1"
"513","Bilocale via Oreste Regnoli,21, Massarenti, Bologna","1400.0","2","65.0","nan","1"
"514","Trilocale via Castiglione,49, Santo Stefano, Bologna","2150.0","3","90.0","nan","1"
"515","Trilocale piazza di Porta Mascarella,2, Irnerio, Bologna","2100.0","3","50.0","nan","1"
"516","Monolocale via Ferruccio Garavaglia,4, San Donato, Bologna","1400.0","nan","40.0","nan","1"
"517","Trilocale via d'Azeglio,29, Saragozza dentro le Mura, Bologna","1800.0","3","70.0","nan","1"
"518","Trilocale via Giovanni Francesco Barbieri,23, Bolognina, Bologna","2000.0","3","70.0","nan","1"
"519","Bilocale via Giuseppe Massarenti,78, Massarenti, Bologna","1600.0","2","42.0","nan","1"
"520","Bilocale via Antonio Pacinotti,43, San Ruffillo, Bologna","1200.0","2","47.0","nan","1"
"521","Bilocale via IV Novembre,14, Centro Storico, Bologna","1700.0","2","65.0","nan","1"
"522","Trilocale via Modena,22, Mazzini - Fossolo, Bologna","2400.0","3","100.0","nan","1"
"523","Trilocale via Pellegrino Tibaldi,2, Bolognina, Bologna","2000.0","3","67.0","nan","1"
"524","Trilocale via Nicolò Dall'Arca,6, Bolognina, Bologna","2400.0","3","61.0","2","1"
"525","Monolocale largo Giovanni Ignazio Molina,9, Mazzini - Fossolo, Bologna","1150.0","nan","32.0","nan","1"
"526","Monolocale via Alessandro Stoppato,13, Corticella, Bologna","1100.0","nan","30.0","nan","1"
"527","Bilocale via Nazario Sauro,5, Centro Storico, Bologna","1500.0","2","50.0","nan","1"
"528","Bilocale via Santa Caterina,4, Saragozza dentro le Mura, Bologna","1500.0","2","55.0","nan","1"
"529","Monolocale largo Giovanni Ignazio Molina,9, Mazzini - Fossolo, Bologna","1250.0","nan","38.0","nan","1"
"530","Monolocale via Rialto,5, Santo Stefano, Bologna","1400.0","nan","40.0","nan","1"
"531","Monolocale via Nazario Sauro,5, Centro Storico, Bologna","1400.0","nan","50.0","nan","1"
"532","Bilocale via Giuseppe Massarenti,406, Massarenti, Bologna","1500.0","2","75.0","2","1"
"533","Monolocale via Nazario Sauro,5, Centro Storico, Bologna","1100.0","nan","50.0","nan","1"
"534","Bilocale via Francesco Baracca,19, Saffi, Bologna","1400.0","2","50.0","nan","1"
"535","Bilocale via Giuseppe Massarenti,151, Massarenti, Bologna","1370.0","2","40.0","nan","1"
"536","Monolocale Galleria del Reno,2, Marconi, Bologna","1400.0","nan","36.0","nan","1"
"537","Bilocale via Augusto Romagnoli,39, Murri, Bologna","1350.0","2","51.0","nan","1"
"538","Monolocale via Antonio Gramsci,3, Marconi, Bologna","1250.0","nan","33.0","nan","1"
"539","Trilocale via di Corticella,180/45, Corticella, Bologna","1800.0","3","70.0","nan","1"
"540","Trilocale via Orfeo,9, Santo Stefano, Bologna","2300.0","3","65.0","nan","1"
"541","Quadrilocale via Giovanni Amendola,11, Marconi, Bologna","2800.0","4","120.0","2","1"
"542","Trilocale via Piella,14, Centro Storico, Bologna","1450.0","3","79.0","nan","1"
"543","Bilocale via Nosadella,23, Saragozza dentro le Mura, Bologna","1300.0","2","45.0","nan","1"
"544","Monolocale via Nazario Sauro,5, Centro Storico, Bologna","1100.0","nan","50.0","nan","1"
"545","Monolocale via Paglietta,12, Castiglione - Tribunale, Bologna","1250.0","nan","32.0","nan","1"
"546","Trilocale via Filippo Beroaldo,51, San Donato, Bologna","2100.0","3","90.0","nan","1"
"547","Bilocale via Cesare Boldrini,6, Marconi, Bologna","1600.0","2","50.0","nan","1"
"548","Monolocale via Nazario Sauro,5, Centro Storico, Bologna","1100.0","nan","50.0","nan","1"
"549","Trilocale via Gastone Rossi,13, Massarenti, Bologna","2000.0","3","40.0","nan","1"
"550","Bilocale via Giorgio Bassani,16, Bolognina, Bologna","1450.0","2","90.0","nan","1"
"551","Trilocale via della Crocetta,2, Costa, Bologna","1800.0","3","65.0","nan","1"
"552","Monolocale via Nicolò Dall'Arca,6, Bolognina, Bologna","1400.0","nan","37.0","nan","1"
"553","Bilocale via Nicolò Dall'Arca,6, Bolognina, Bologna","1600.0","2","54.0","nan","1"
"554","Monolocale via de' Carracci,77, Noce - Pescarola, Bologna","1440.0","nan","28.0","nan","1"
"555","Bilocale via del Navile,23, Noce - Pescarola, Bologna","1350.0","2","70.0","nan","1"
"556","Bilocale via Leandro Alberti,12, Massarenti, Bologna","1450.0","2","60.0","nan","1"
"557","Monolocale via Nicolò Dall'Arca,6, Bolognina, Bologna","1250.0","nan","35.0","nan","1"
"558","Bilocale via Francesco Zanardi,16, Saffi, Bologna","2100.0","2","45.0","nan","1"
"559","Monolocale piazza Aldo Capitini,36, Barca, Bologna","900.0","nan","50.0","nan","1"
"560","Monolocale piazza Aldo Capitini,36, Barca, Bologna","1000.0","nan","50.0","nan","1"
"561","Monolocale piazza Aldo Capitini,36, Barca, Bologna","1000.0","nan","28.0","nan","1"
"562","Quadrilocale via Giovanni Marchetti, Colli Murri, Bologna","2000.0","4","140.0","nan","1"
"563","Trilocale ottimo stato, piano terra, Murri, Bologna","1250.0","3","90.0","2","1"
"564","Appartamento via Santo Stefano, Santo Stefano, Bologna","3500.0","5+","330.0","3","1"
"565","Trilocale buono stato, primo piano, Saragozza fuori Porta, Bologna","1300.0","3","90.0","nan","1"
"566","Bilocale buono stato, terzo piano, Mazzini - Fossolo, Bologna","900.0","2","65.0","nan","1"
"567","Monolocale via Donato Creti 24, Bolognina, Bologna","800.0","nan","50.0","nan","1"
"568","Monolocale ottimo stato, piano terra, Costa, Bologna","750.0","nan","32.0","nan","1"
"569","Palazzo - Edificio via Saffi, Saffi, Bologna","6000.0","5+","1.2","3+","1"
"570","Bilocale via Vermena 45, Mazzini - Fossolo, Bologna","850.0","2","50.0","nan","1"
"571","Palazzo - Edificio via del Chiù 18, Santa Viola, Bologna","6000.0","5+","1.2","3+","1"
"572","Trilocale buono stato, primo piano, Saragozza fuori Porta, Bologna","1200.0","3","70.0","nan","1"
"573","Attico ottimo stato, 167 m², Centro Storico, Bologna","2100.0","5","167.0","3","1"
"574","Trilocale via degli Orti, Murri, Bologna","1250.0","3","80.0","2","1"
"575","Palazzo - Edificio via delle Belle Arti 17, Irnerio, Bologna","1050.0","3","45.0","2","1"
"576","Bilocale via Antonio di Vincenzo, Bolognina, Bologna","1050.0","2","50.0","nan","2"
"577","Trilocale nuovo, terzo piano, San Vitale - Roveri, Bologna","1050.0","3","75.0","nan","2"
"578","Quadrilocale via Carlo Alberto Pizzardi, Massarenti, Bologna","1500.0","4","86.0","nan","2"
"579","Bilocale via Ugo Bassi, Centro Storico, Bologna","1400.0","2","45.0","nan","2"
"580","Trilocale via Decumana, Santa Viola, Bologna","950.0","3","70.0","nan","2"
"581","Trilocale via San Felice, San Felice, Bologna","900.0","3","68.0","nan","2"
"582","Bilocale via Francesco Zanardi 59, Noce - Pescarola, Bologna","850.0","2","40.0","3","2"
"583","Monolocale buono stato, primo piano, Irnerio, Bologna","750.0","nan","40.0","nan","2"
"584","Trilocale buono stato, primo piano, San Ruffillo, Bologna","1300.0","3","111.0","2","2"
"585","Bilocale via Toscana 2A, Savena, Bologna","950.0","2","40.0","nan","2"
"586","Trilocale ottimo stato, secondo piano, Mazzini - Fossolo, Bologna","1200.0","3","85.0","nan","2"
"587","Trilocale ottimo stato, primo piano, Bolognina, Bologna","1100.0","3","70.0","nan","2"
"588","Trilocale via Luigi Zamboni, San Vitale, Bologna","1590.0","3","75.0","nan","2"
"589","Quadrilocale ottimo stato, piano terra, Irnerio, Bologna","1200.0","4","120.0","nan","2"
"590","Bilocale buono stato, Bolognina, Bologna","650.0","2","40.0","nan","2"
"591","Bilocale ottimo stato, primo piano, Colli Murri, Bologna","1000.0","2","52.0","nan","2"
"592","Monolocale ottimo stato, secondo piano, Centro Storico, Bologna","1000.0","nan","65.0","nan","2"
"593","Appartamento buono stato, primo piano, Colli Saragozza, Bologna","2400.0","5+","220.0","3","2"
"594","Monolocale buono stato, piano rialzato, Corticella, Bologna","540.0","nan","28.0","nan","2"
"595","Appartamento buono stato, primo piano, Corticella, Bologna","1100.0","5","93.0","2","2"
"596","Bilocale via Antonio di Vincenzo 4, Bolognina, Bologna","1050.0","2","50.0","nan","2"
"597","Monolocale via Pietralata, San Felice, Bologna","1200.0","nan","40.0","nan","2"
"598","Trilocale via Santo Stefano, Santo Stefano, Bologna","1300.0","3","75.0","nan","2"
"599","Monolocale nuovo, quarto piano, Massarenti, Bologna","760.0","nan","35.0","nan","2"
"600","Trilocale ottimo stato, piano terra, Saragozza dentro le Mura, Bologna","1200.0","3","70.0","nan","2"
"601","Monolocale via Mirasole 8, Castiglione - Tribunale, Bologna","690.0","nan","30.0","nan","0"
"602","Quadrilocale via Clavature, 0, Centro Storico, Bologna","5500.0","4","150.0","2","0"
"603","Trilocale via Azzurra, Mazzini - Fossolo, Bologna","1400.0","3","100.0","2","0"
"604","Trilocale buono stato, secondo piano, Saragozza dentro le Mura, Bologna","1200.0","3","65.0","nan","0"
"605","Trilocale buono stato, primo piano, Saragozza fuori Porta, Bologna","1200.0","3","60.0","nan","0"
"606","Bilocale ottimo stato, piano terra, Corticella, Bologna","700.0","2","46.0","nan","0"
"607","Quadrilocale via Bellaria 29, Mazzini - Fossolo, Bologna","950.0","4","90.0","2","0"
"608","Bilocale ottimo stato, secondo piano, Colli Murri, Bologna","830.0","2","60.0","nan","0"
"609","Bilocale buono stato, secondo piano, San Vitale, Bologna","1000.0","2","50.0","nan","0"
"610","Quadrilocale via Marconi , 0, Marconi, Bologna","2700.0","4","160.0","2","0"
"611","Trilocale ottimo stato, Pilastro, Bologna","1200.0","3","90.0","2","0"
"612","Bilocale buono stato, primo piano, Centro Storico, Bologna","1600.0","2","70.0","nan","0"
"613","Trilocale via Michelino, San Donato, Bologna","1100.0","3","75.0","nan","0"
"614","Trilocale buono stato, secondo piano, San Felice, Bologna","1200.0","3","80.0","nan","0"
"615","Appartamento via Galliera,64, Marconi, Bologna","1200.0","nan","36.0","nan","0"
"616","Bilocale via del Borgo di San Pietro, Irnerio, Bologna","1100.0","2","45.0","nan","0"
"617","Trilocale buono stato, quinto piano, Massarenti, Bologna","900.0","3","90.0","nan","0"
"618","Monolocale via Giuseppe Mazzini, Massarenti, Bologna","950.0","nan","40.0","nan","0"
"619","Bilocale via Marsala 20, Centro Storico, Bologna","800.0","2","34.0","nan","0"
"620","Quadrilocale via Giuseppe Petroni 11, San Vitale, Bologna","1500.0","4","100.0","2","0"
"621","Quadrilocale via Santo Stefano 32, Centro Storico, Bologna","1800.0","4","110.0","2","0"
"622","Bilocale buono stato, primo piano, Santa Viola, Bologna","750.0","2","50.0","nan","0"
"623","Bilocale via Oretti, Mazzini - Fossolo, Bologna","680.0","2","40.0","nan","0"
"624","Monolocale via Michelino 33/2, San Donato, Bologna","1100.0","nan","58.0","nan","0"
"625","Trilocale ottimo stato, piano terra, Murri, Bologna","1000.0","3","66.0","nan","0"
"626","Monolocale via Michelino 33/1, San Donato, Bologna","1100.0","nan","60.0","nan","0"
"627","Bilocale via del Cestello 13, Castiglione - Tribunale, Bologna","1100.0","2","72.0","nan","0"
"628","Palazzo - Edificio viale Pietro Pietramellara 33, Marconi, Bologna","1300.0","3","106.0","nan","0"
"629","Trilocale via Giorgio da Castelfranco Giorgione 3, Santa Viola, Bologna","900.0","3","65.0","nan","0"
"630","Monolocale ottimo stato, Murri, Bologna","950.0","nan","35.0","nan","0"
"631","Trilocale via Guelfa, Massarenti, Bologna","1000.0","3","75.0","nan","0"
"632","Trilocale viale della Repubblica, San Donato, Bologna","1200.0","3","70.0","nan","0"
"633","Quadrilocale via Amendola, 10, Marconi, Bologna","1949.0","4","140.0","2","0"
"634","Bilocale via Andrea Costa, Saragozza fuori Porta, Bologna","650.0","2","40.0","nan","0"
"635","Quadrilocale via del Pratello, San Felice, Bologna","1500.0","4","70.0","nan","0"
"636","Quadrilocale via Giuseppe Massarenti, Massarenti, Bologna","1500.0","4","90.0","nan","0"
"637","Monolocale via de' Carracci, Bolognina, Bologna","550.0","nan","30.0","nan","0"
"638","Appartamento buono stato, Centro Storico, Bologna","3600.0","5+","280.0","2","0"
"639","Monolocale ottimo stato, primo piano, Massarenti, Bologna","700.0","nan","38.0","nan","0"
"640","Quadrilocale buono stato, secondo piano, Bolognina, Bologna","1500.0","4","96.0","nan","0"
"641","Quadrilocale viale Giovanni Gozzadini, Santo Stefano, Bologna","1800.0","4","105.0","2","0"
"642","Trilocale via Emilia Ponente, Borgo Panigale, Bologna","1100.0","3","60.0","nan","0"
"643","Trilocale ottimo stato, terzo piano, Murri, Bologna","1050.0","3","85.0","nan","0"
"644","Monolocale ottimo stato, primo piano, Bolognina, Bologna","650.0","nan","35.0","nan","0"
"645","Quadrilocale ottimo stato, Borgo Panigale, Bologna","1200.0","4","95.0","nan","0"
"646","Bilocale ottimo stato, primo piano, Saragozza fuori Porta, Bologna","1350.0","2","55.0","nan","0"
"647","Bilocale ottimo stato, piano terra, Irnerio, Bologna","1200.0","2","45.0","nan","0"
"648","Appartamento via Luigi Tanari 4, Saffi, Bologna","2700.0","5","130.0","nan","0"
"649","Bilocale ottimo stato, piano terra, Irnerio, Bologna","1100.0","2","45.0","nan","0"
"650","Monolocale via Guglielmo Oberdan, Centro Storico, Bologna","1400.0","nan","55.0","nan","0"
"651","Monolocale via San Mamolo, Colli Castiglione, Bologna","800.0","nan","40.0","nan","0"
"652","Quadrilocale buono stato, secondo piano, Centro Storico, Bologna","2300.0","4","150.0","2","0"
"653","Appartamento via Pescherie Vecchie, 0, Centro Storico, Bologna","5000.0","5","135.0","2","0"
"654","Mansarda via Pontevecchio 66, Mazzini - Fossolo, Bologna","650.0","2","27.0","nan","0"
"655","Bilocale piazza di Porta Castiglione, Santo Stefano, Bologna","1400.0","2","70.0","nan","0"
"656","Quadrilocale buono stato, secondo piano, Savena, Bologna","1500.0","4","115.0","nan","0"
"657","Monolocale ottimo stato, terzo piano, Saffi, Bologna","680.0","nan","36.0","nan","0"
"658","Trilocale ottimo stato, primo piano, Bolognina, Bologna","1250.0","3","70.0","nan","0"
"659","Quadrilocale ottimo stato, terzo piano, Bolognina, Bologna","1250.0","4","110.0","2","0"
"660","Monolocale via Giuseppe Rivani 49, Mazzini - Fossolo, Bologna","730.0","nan","35.0","nan","0"
"661","Palazzo - Edificio via Pompeo Scipione Dolfi San c, San Felice, Bologna","1200.0","nan","1.116","nan","0"
"662","Quadrilocale Strada Maggiore, Santo Stefano, Bologna","3000.0","4","140.0","3","0"
"663","Monolocale via Santo Stefano 126, Santo Stefano, Bologna","795.0","nan","27.0","nan","0"
"664","Appartamento via della Pietra 20, Borgo Panigale, Bologna","1800.0","5","100.0","nan","0"
"665","Monolocale via dell'Indipendenza, Irnerio, Bologna","1700.0","nan","40.0","nan","0"
"666","Bilocale Strada Maggiore, Santo Stefano, Bologna","750.0","2","36.0","nan","0"
"667","Bilocale ottimo stato, primo piano, Centro Storico, Bologna","1150.0","2","50.0","nan","0"
"668","Attico 180 m² con terrazza, Marconi, Bologna","3600.0","4","180.0","3","0"
"669","Monolocale via Giuseppe Rivani 49, Mazzini - Fossolo, Bologna","690.0","nan","40.0","nan","0"
"670","Trilocale via Sant'Isaia, San Felice, Bologna","1100.0","3","75.0","nan","0"
"671","Appartamento via Aureliano Pertile, Colli Murri, Bologna","1900.0","5","170.0","2","0"
"672","Appartamento ottimo stato, primo piano, San Vitale, Bologna","2500.0","5","150.0","3","0"
"673","Bilocale buono stato, piano terra, Colli San Mamolo, Bologna","950.0","2","55.0","nan","0"
"674","Trilocale ottimo stato, secondo piano, Savena, Bologna","950.0","3","70.0","nan","0"
"675","Bilocale via Muzzi, Murri, Bologna","1200.0","2","70.0","nan","0"
"676","Bilocale ottimo stato, secondo piano, Santo Stefano, Bologna","1300.0","2","60.0","nan","2"
"677","Quadrilocale ottimo stato, quarto piano, San Vitale - Roveri, Bologna","1600.0","4","90.0","2","2"
"678","Bilocale buono stato, piano rialzato, Bolognina, Bologna","800.0","2","55.0","nan","2"
"679","Monolocale ottimo stato, piano terra, Costa, Bologna","700.0","nan","40.0","nan","2"
"680","Bilocale buono stato, terzo piano, Borgo Panigale, Bologna","800.0","2","50.0","nan","2"
"681","Trilocale ottimo stato, settimo piano, San Donato, Bologna","1300.0","3","90.0","nan","2"
"682","Bilocale buono stato, primo piano, Saragozza fuori Porta, Bologna","1050.0","2","50.0","nan","2"
"683","Trilocale via Francesco Baracca, Saffi, Bologna","650.0","3","75.0","nan","2"
"684","Trilocale via Angelo Venturoli, Massarenti, Bologna","800.0","3","77.0","nan","2"
"685","Trilocale via dello Scalo, Saffi, Bologna","690.0","3","72.0","nan","2"
"686","Bilocale via Domenico Biancolelli, Borgo Panigale, Bologna","620.0","2","54.0","nan","2"
"687","Monolocale via Antonio Zanolini, Massarenti, Bologna","550.0","nan","42.0","nan","2"
"688","Trilocale via Angelo Venturoli, Massarenti, Bologna","700.0","3","76.0","nan","2"
"689","Palazzo - Edificio 2 piani, ottimo stato, Pilastro, Bologna","3000.0","5","267.0","3","2"
"690","Bilocale ottimo stato, quarto piano, San Vitale, Bologna","1300.0","2","60.0","nan","2"
"691","Monolocale ottimo stato, piano terra, San Felice, Bologna","1300.0","nan","44.0","nan","2"
"692","Trilocale via Francesco Zanardi, Noce - Pescarola, Bologna","750.0","3","70.0","nan","2"
"693","Trilocale via Paolo Costa, Murri, Bologna","650.0","3","82.0","nan","2"
"694","Bilocale via Podgora, Saffi, Bologna","650.0","2","57.0","nan","2"
"695","Bilocale via Don Giovanni Verità, Bolognina, Bologna","650.0","2","55.0","nan","2"
"696","Trilocale via delle Lame, San Felice, Bologna","850.0","3","78.0","2","2"
"697","Monolocale via Decumana, Santa Viola, Bologna","570.0","nan","35.0","nan","2"
"698","Bilocale via Ferrarese, Bolognina, Bologna","650.0","2","58.0","nan","2"
"699","Trilocale via Giovanni Antonio Sacco, San Donato, Bologna","700.0","3","76.0","nan","2"
"700","Trilocale via della Grazia, Noce - Pescarola, Bologna","710.0","3","72.0","nan","2"
"701","Bilocale via Asiago, Saffi, Bologna","650.0","2","60.0","nan","2"
"702","Trilocale viale della Repubblica, San Donato, Bologna","800.0","3","74.0","nan","2"
"703","Trilocale via Castiglione, Santo Stefano, Bologna","850.0","3","74.0","nan","2"
"704","Monolocale via Bruno Monterumici, Saffi, Bologna","600.0","nan","38.0","nan","2"
"705","Monolocale via della Grada, San Felice, Bologna","530.0","nan","43.0","nan","2"
"706","Trilocale via Porrettana, Saragozza fuori Porta, Bologna","700.0","3","65.0","nan","2"
"707","Trilocale via Vezza, San Donato, Bologna","750.0","3","77.0","nan","2"
"708","Trilocale via Giuseppe Galletti, Saragozza fuori Porta, Bologna","900.0","3","76.0","2","2"
"709","Quadrilocale via Aristotele Fioravanti, Bolognina, Bologna","1000.0","4","80.0","2","2"
"710","Monolocale via Massenzio Masia, Massarenti, Bologna","600.0","nan","38.0","nan","2"
"711","Appartamento buono stato, primo piano, Mazzini - Fossolo, Bologna","850.0","nan","77.0","nan","2"
"712","Monolocale viale Berti Pichat, San Donato, Bologna","500.0","nan","25.0","nan","2"
